"decimalLongitude","decimalLatitude","rep3"
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-87.5998314309265,20.8705818352661,252
-87.8998387469625,20.9005798665419,253
-90.2998939862615,19.850622450385,266
-88.5884658933057,20.6986435324331,259
-88.166516180207,21.3172306374004,254
-88.5884658933057,20.6986435324331,259
-89.6165503899067,20.9672431600576,258
-88.5884658933057,20.6986435324331,259
-87.8998387469625,20.9005798665419,253
-88.5165231213577,20.6839183530264,257
-86.7464816839092,21.2588961036674,255
-88.5884658933057,20.6986435324331,259
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-88.5884658933057,20.6986435324331,259
-86.7464816839092,21.2588961036674,255
-88.5898549315416,20.7005874414853,259
-87.5998314309265,20.8705818352661,252
-88.5898549315416,20.7005874414853,259
-86.933147097722,20.3172752930741,261
-89.6164652199122,21.2934035568932,255
-88.5884658933057,20.6986435324331,259
-89.9598861464143,19.9806172478983,265
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-88.5884658933057,20.6986435324331,259
-89.2665428520432,21.3338875311849,256
-88.5398536280302,20.6605893595141,257
-89.2665428101639,21.31722827356,256
-87.5998314309265,20.8705818352661,252
-89.2832027945028,21.1505656804875,257
-87.8998387469625,20.9005798665419,253
-88.5884658933057,20.6986435324331,259
-88.5898549315416,20.7005874414853,259
-87.8998387469625,20.9005798665419,253
-87.5998314309265,20.8705818352661,252
-87.5998314309265,20.8705818352661,252
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-89.2665426845115,21.2672305034214,256
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-89.2832027945028,21.1505656804875,257
-88.1331758487063,21.5172218118796,254
-87.4681583045637,20.8939110513887,253
-89.9598861464143,19.9806172478983,265
-88.5884658933057,20.6986435324331,259
-87.5998314309265,20.8705818352661,252
-87.5998314309265,20.8705818352661,252
-88.5884658933057,20.6986435324331,259
-88.489852373218,20.6405903725379,257
-86.7464816839092,21.2588961036674,255
-89.6498750132402,18.5173533061971,251
-86.9498144618273,20.3006090216138,261
-88.5884658933057,20.6986435324331,259
-86.8164802107079,21.183902321723,255
-90.0665550781108,19.7339613769773,263
-89.2832026689283,21.1005679195127,257
-90.5248993736218,19.8428422841635,264
-86.9175941066673,20.4892104831943,260
-87.5998314309265,20.8705818352661,252
-87.5998314309265,20.8705818352661,252
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-89.6165503899067,20.9672431600576,258
-88.8165303617979,20.6839177069462,261
-88.5898549315416,20.7005874414853,259
-89.6498818764524,21.2338911376887,255
-86.809813042119,21.1805694839328,255
-88.1498464511192,21.6005480841936,254
-88.5884658933057,20.6986435324331,259
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-89.2998736757735,21.3405571604403,256
-87.8998387469625,20.9005798665419,253
-88.5898549315416,20.7005874414853,259
-88.5898549315416,20.7005874414853,259
-87.5998314309265,20.8705818352661,252
-88.5898549315416,20.7005874414853,259
-89.9598861464143,19.9806172478983,265
-88.5884658933057,20.6986435324331,259
-86.9175941066673,20.4892104831943,260
-87.0831483844378,20.6172643351452,259
-89.2832026689283,21.1005679195127,257
-88.1498464511192,21.6005480841936,254
-88.166516180207,21.3172306374004,254
-90.7399017266824,18.7706717984,260
-86.7464816839092,21.2588961036674,255
-86.9498144618273,20.3006090216138,261
-87.4681583045637,20.8939110513887,253
-90.5248993736218,19.8428422841635,264
-90.8899064188612,19.1906517158513,261
-86.9831451897736,20.2672804792572,261
-86.8164802107079,21.183902321723,255
-86.7464816839092,21.2588961036674,255
-88.1998455184662,20.7005882704896,253
-86.9148139424346,20.445602474422,261
-89.2665426845115,21.2672305034214,256
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-89.9598861464143,19.9806172478983,265
-89.6165503899067,20.9672431600576,258
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-89.6498818764524,21.2338911376887,255
-87.8998387469625,20.9005798665419,253
-90.5248993736218,19.8428422841635,264
-86.9498144618273,20.3006090216138,261
-88.5898549315416,20.7005874414853,259
-86.9175941066673,20.4892104831943,260
-90.0665550781108,19.7339613769773,263
-89.2665428101639,21.31722827356,256
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-86.9175941066673,20.4892104831943,260
-88.5884658933057,20.6986435324331,259
-87.8998387469625,20.9005798665419,253
-86.9175941066673,20.4892104831943,260
-86.933147097722,20.3172752930741,261
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-89.6332111325811,21.1005671391565,256
-89.6498750132402,18.5173533061971,251
-86.8831460050727,20.3672731089792,261
-87.8998387469625,20.9005798665419,253
-88.166516180207,21.3172306374004,254
-88.8165303617979,20.6839177069462,261
-87.8998387469625,20.9005798665419,253
-86.9175941066673,20.4892104831943,260
-89.5598790543113,20.9805726881562,257
-87.5998314309265,20.8705818352661,252
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-88.5884658933057,20.6986435324331,259
-89.2665428101639,21.31722827356,256
-86.9498144618273,20.3006090216138,261
-90.7999044638093,19.2673153469614,259
-90.7399017266824,18.7706717984,260
-88.5898549315416,20.7005874414853,259
-88.5884658933057,20.6986435324331,259
-88.166516180207,21.3172306374004,254
-87.8998387469625,20.9005798665419,253
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-86.7464816839092,21.2588961036674,255
-87.4681583045637,20.8939110513887,253
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-87.5998314309265,20.8705818352661,252
-87.8998387469625,20.9005798665419,253
-88.166516180207,21.3172306374004,254
-88.5898549315416,20.7005874414853,259
-88.1665168949905,21.617217311624,254
-86.9148139424346,20.445602474422,261
-86.7464816839092,21.2588961036674,255
-86.9831451897736,20.2672804792572,261
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-86.9831451897736,20.2672804792572,261
-88.166516180207,21.3172306374004,254
-86.8164802107079,21.183902321723,255
-88.166516180207,21.3172306374004,254
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-88.7331892419638,19.8172945106421,260
-89.6498818764524,21.2338911376887,255
-89.5598790543113,20.9805726881562,257
-86.8164802107079,21.183902321723,255
-87.6665029947474,20.8505826009155,252
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-88.5884658933057,20.6986435324331,259
-87.5998314309265,20.8705818352661,252
-86.8831460050727,20.3672731089792,261
-87.8998387469625,20.9005798665419,253
-90.7399017266824,18.7706717984,260
-87.8998387469625,20.9005798665419,253
-89.6165503899067,20.9672431600576,258
-87.8998387469625,20.9005798665419,253
-88.5884658933057,20.6986435324331,259
-88.166516180207,21.3172306374004,254
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-89.6498750132402,18.5173533061971,251
-87.8998387469625,20.9005798665419,253
-87.8998387469625,20.9005798665419,253
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-90.6999027224336,19.5173039409134,259
-87.8998387469625,20.9005798665419,253
-89.6398813449339,21.1205662282965,256
-87.8998387469625,20.9005798665419,253
-89.5598790543113,20.9805726881562,257
-88.5884658933057,20.6986435324331,259
-89.3165440625652,21.3338874207059,256
-86.8164802107079,21.183902321723,255
-87.8998387469625,20.9005798665419,253
-89.5598790543113,20.9805726881562,257
-89.6398813449339,21.1205662282965,256
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-86.8164802107079,21.183902321723,255
-88.5898549315416,20.7005874414853,259
-86.9175941066673,20.4892104831943,260
-89.2665426845115,21.2672305034214,256
-88.166516180207,21.3172306374004,254
-86.933147097722,20.3172752930741,261
-90.4165605967187,18.6173468024013,260
-86.9831453389372,20.3339374324624,260
-86.9175941066673,20.4892104831943,260
-88.5884658933057,20.6986435324331,259
-87.5998314309265,20.8705818352661,252
-86.7464816839092,21.2588961036674,255
-88.166516180207,21.3172306374004,254
-88.5898549315416,20.7005874414853,259
-88.166516180207,21.3172306374004,254
-86.809813042119,21.1805694839328,255
-88.5884658933057,20.6986435324331,259
-88.166516180207,21.3172306374004,254
-87.8998387469625,20.9005798665419,253
-88.7331892419638,19.8172945106421,260
-88.5884658933057,20.6986435324331,259
-87.4681583045637,20.8939110513887,253
-88.1498464511192,21.6005480841936,254
-90.9165759876592,18.7840007503128,262
-86.7464816839092,21.2588961036674,255
-88.1665168949905,21.617217311624,254
-86.9175941066673,20.4892104831943,260
-89.2832026689283,21.1005679195127,257
-88.5884658933057,20.6986435324331,259
-90.3832289024254,19.8172907942169,264
-88.5898549315416,20.7005874414853,259
-86.8164802107079,21.183902321723,255
-86.8898133734933,20.4606018406744,261
-89.8832167582348,19.7672942566338,263
-88.5884658933057,20.6986435324331,259
-86.790831258006,21.4853999245442,254
-86.933147097722,20.3172752930741,261
-86.8198132839063,21.1805694644304,255
-89.6498750132402,18.5173533061971,251
-89.9598861464143,19.9806172478983,265
-87.8998387469625,20.9005798665419,253
-86.9498144618273,20.3006090216138,261
-88.5884658933057,20.6986435324331,259
-89.2665426845115,21.2672305034214,256
-86.9175941066673,20.4892104831943,260
-88.5884658933057,20.6986435324331,259
-87.8998387469625,20.9005798665419,253
-88.166516180207,21.3172306374004,254
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-86.9175941066673,20.4892104831943,260
-88.5884658933057,20.6986435324331,259
-87.8998387469625,20.9005798665419,253
-89.5598790543113,20.9805726881562,257
-88.5884658933057,20.6986435324331,259
-86.9331452134975,20.8172555794303,257
-86.9831453389372,20.3339374324624,260
-86.9498144618273,20.3006090216138,261
-89.6498818764524,21.2338911376887,255
-88.5884658933057,20.6986435324331,259
-86.933147097722,20.3172752930741,261
-87.8998387469625,20.9005798665419,253
-87.4681583045637,20.8939110513887,253
-88.5884658933057,20.6986435324331,259
-88.1498464511192,21.6005480841936,254
-86.7464816839092,21.2588961036674,255
-89.6398813449339,21.1205662282965,256
-90.8899064188612,19.1906517158513,261
-86.9831453389372,20.3339374324624,260
-88.166516180207,21.3172306374004,254
-89.6332111325811,21.1005671391565,256
-90.5248993736218,19.8428422841635,264
-88.5898549315416,20.7005874414853,259
-88.5884658933057,20.6986435324331,259
-86.9175941066673,20.4892104831943,260
-89.2665426845115,21.2672305034214,256
-87.0831483844378,20.6172643351452,259
-89.2665426845115,21.2672305034214,256
-86.7464816839092,21.2588961036674,255
-88.5898549315416,20.7005874414853,259
-88.5884658933057,20.6986435324331,259
-86.9498144618273,20.3006090216138,261
-88.8165303617979,20.6839177069462,261
-88.5665212876906,20.6672560004373,258
-89.9598861464143,19.9806172478983,265
-86.9175941066673,20.4892104831943,260
-88.166516180207,21.3172306374004,254
-89.2665426845115,21.2672305034214,256
-88.5898549315416,20.7005874414853,259
-88.5884658933057,20.6986435324331,259
-88.5884658933057,20.6986435324331,259
-89.2665426845115,21.2672305034214,256
-89.6398813449339,21.1205662282965,256
-89.6498750132402,18.5173533061971,251
-88.5898549315416,20.7005874414853,259
-87.5998314309265,20.8705818352661,252
-86.933147097722,20.3172752930741,261
-86.7464816839092,21.2588961036674,255
-88.5884658933057,20.6986435324331,259
-88.1498464511192,21.6005480841936,254
-86.9175941066673,20.4892104831943,260
-86.7464816839092,21.2588961036674,255
-86.790831258006,21.4853999245442,254
-87.8998387469625,20.9005798665419,253
-86.790831258006,21.4853999245442,254
-87.8998387469625,20.9005798665419,253
-89.6332111325811,21.1005671391565,256
-88.1331758487063,21.5172218118796,254
-88.5884658933057,20.6986435324331,259
-86.7464816839092,21.2588961036674,255
-87.8998387469625,20.9005798665419,253
-88.8165303617979,20.6839177069462,261
-90.8899064188612,19.1906517158513,261
-87.8998387469625,20.9005798665419,253
-86.8831460050727,20.3672731089792,261
-88.166516180207,21.3172306374004,254
-86.9831453389372,20.3339374324624,260
-89.5598790543113,20.9805726881562,257
-89.6165503899067,20.9672431600576,258
-88.5884658933057,20.6986435324331,259
-88.5898549315416,20.7005874414853,259
-86.9175941066673,20.4892104831943,260
-86.9175941066673,20.4892104831943,260
-88.5898549315416,20.7005874414853,259
-86.7464816839092,21.2588961036674,255
-86.9175941066673,20.4892104831943,260
-87.5998314309265,20.8705818352661,252
-88.5884658933057,20.6986435324331,259
-87.4681583045637,20.8939110513887,253
-88.133176007321,21.5838788570565,254
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-88.5898549315416,20.7005874414853,259
-88.5884658933057,20.6986435324331,259
-87.8998387469625,20.9005798665419,253
-86.9298160551977,21.2305670122884,254
-87.8998387469625,20.9005798665419,253
-86.7464816839092,21.2588961036674,255
-87.4681583045637,20.8939110513887,253
-88.166516180207,21.3172306374004,254
-89.2665428101639,21.31722827356,256
-90.7832371080968,19.2839806084177,259
-88.5698544246022,20.6905879369305,258
-90.8665729300141,19.2173175245464,260
-88.8165303617979,20.6839177069462,261
-86.9175941066673,20.4892104831943,260
-89.2665426845115,21.2672305034214,256
-87.8998387469625,20.9005798665419,253
-86.790831258006,21.4853999245442,254
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-86.7464816839092,21.2588961036674,255
-89.2665428101639,21.31722827356,256
-87.8998387469625,20.9005798665419,253
-86.972222,20.481667,261
-88.358285,18.721267,258
-88.568052,20.683861,258
-86.858816,21.094416,255
-88.432636,19.581818,258
-86.886788,20.851422,257
-86.762594,21.107156,256
-86.849328,21.136177,255
-87.472109,19.698561,261
-89.53578,21.058854,257
-89.081893,21.149739,259
-87.288019,20.437253,259
-87.099904,20.637588,258
-88.233237,18.608981,260
-88.199041,20.628421,253
-89.653888,21.041439,257
-89.828349,21.23956,256
-87.956633,21.457256,253
-87.308885,20.401408,259
-90.144882,20.358907,269
-86.817345,21.14542,256
-89.632927,20.977842,258
-87.576895,20.883346,252
-90.378777,19.940692,266
-88.6582,19.087778,257
-89.625895,21.106551,256
-87.491486,19.80204,260
-89.578149,20.946957,258
-86.889209,20.834956,257
-88.809845,19.897132,260
-87.084045,20.613723,258
-89.391061,18.738588,247
-89.806227,18.109877,251
-87.11449,20.581425,259
-86.922343,20.423463,261
-86.825404,21.017384,257
-86.970278,20.485172,261
-86.884172,21.006811,256
-87.477295,20.014383,260
-88.812623,20.690493,261
-87.551423,21.321229,251
-89.634799,20.084521,260
-86.824218,21.16812,255
-87.736748,20.492701,256
-87.342982,20.37694,258
-90.048789,21.164666,259
-88.932249,20.885225,261
-86.954595,20.765687,258
-86.751376,21.126193,256
-87.021389,20.370278,261
-88.199336,20.693,253
-89.923867,18.53852,254
-88.14306,21.155001,254
-86.969235,20.476773,261
-87.234767,20.514407,258
-89.316149,21.33829,256
-89.771033,20.361203,263
-86.859455,20.976905,256
-88.204207,20.691989,253
-89.297617,18.818249,248
-89.630772,20.174108,260
-88.263983,18.54467,259
-86.902915,20.856195,257
-87.36194,21.419079,252
-90.547354,19.821306,262
-89.621864,21.104272,256
-89.6457,21.2226,255
-87.022889,20.376574,260
-88.442889,20.589868,257
-89.629872,20.968147,258
-88.452649,20.591939,257
-87.428944,20.213774,258
-89.291627,21.00875,258
-87.333625,20.360928,258
-90.458512,19.863855,264
-89.609943,21.033495,257
-89.635713,20.999771,258
-89.395055,18.503168,246
-89.326987,21.213347,256
-87.333086,20.364511,259
-89.644087,21.276862,255
-89.779342,20.042856,262
-87.044678,20.861378,256
-87.0308,20.667247,258
-89.772096,20.362961,263
-88.383855,18.706117,258
-89.538417,18.222212,247
-87.085887,20.669057,258
-87.429537,20.214687,258
-89.640062,21.028441,257
-87.542272,21.260948,251
-89.754303,21.265575,255
-88.319411,18.506949,259
-89.771287,20.376328,263
-87.678353,21.515465,252
-89.57454,21.033109,257
-86.806209,21.228488,255
-86.828689,21.154736,256
-87.120327,20.577868,259
-89.331168,21.299739,256
-86.892757,20.832936,258
-90.047455,21.163286,259
-88.160693,21.59602,254
-89.204398,19.037349,256
-88.157575,21.446953,254
-90.303855,19.606583,262
-87.305392,20.410952,259
-86.816829,21.147343,256
-87.234948,20.514492,258
-87.134903,20.588687,258
-87.357155,20.3148,259
-89.644277,21.276098,255
-89.564171,21.05336,257
-87.066347,20.63155,258
-89.782026,21.130993,256
-89.769346,20.360484,263
-89.564163,21.053265,257
-86.988577,20.273012,261
-88.568423,20.676391,258
-89.822314,18.372551,251
-86.837348,21.1591,255
-89.267297,21.20408,257
-88.367861,18.723382,258
-89.629873,20.968145,258
-87.725441,21.208859,252
-88.825643,18.407078,250
-86.851908,21.20574,255
-89.38703,21.327805,256
-88.806111,19.929764,260
-88.55452,18.025514,252
-88.387318,18.678052,258
-89.925462,18.538728,254
-87.429336,20.215203,258
-89.592586,20.96737,258
-87.339095,21.429892,252
-89.64397,21.27848,255
-88.203559,20.68484,253
-88.185433,19.623096,258
-87.380795,20.293408,258
-87.440186,19.866185,261
-86.834542,21.142372,255
-86.735768,21.236695,255
-87.176739,20.953511,254
-86.875388,20.848575,257
-86.789116,21.472168,254
-87.029452,20.669019,258
-86.987094,20.277428,261
-90.391317,20.852617,264
-89.657649,20.89955,259
-86.864105,20.883862,257
-88.392395,18.678292,258
-89.714999,20.469476,262
-89.807103,18.108093,251
-87.83,18.3,264
-86.789244,21.471881,254
-89.603354,21.108969,256
-87.145333,20.619597,258
-89.991951,21.112836,258
-87.429274,20.214887,258
-86.876419,20.849357,257
-90.418924,19.770541,262
-87.738749,20.494234,256
-87.337065,20.371091,258
-87.00097,20.740057,258
-89.629872,20.968147,258
-89.538417,18.222212,247
-89.793483,21.139017,256
-88.305914,21.006963,255
-86.954559,20.504724,260
-88.308535,18.549684,259
-87.724634,20.493095,256
-87.477571,20.012519,260
-88.264,18.54,260
-87.060675,20.886225,256
-88.809845,19.897132,260
-90.363047,19.805403,265
-86.824137,21.141845,256
-89.577617,20.94784,258
-89.297284,21.331153,256
-86.804528,21.24445,255
-86.847775,21.204564,255
-89.784695,21.131419,256
-87.720255,20.494156,256
-86.771837,21.086483,256
-87.428524,20.218723,258
-89.102483,21.159866,259
-86.923276,20.552865,261
-88.073307,21.56628,254
-86.816874,21.144841,256
-88.709158,19.968895,259
-88.568309,20.679144,258
-87.068369,20.628603,258
-86.789213,21.47178,254
-86.853106,21.050003,256
-87.357812,20.319359,259
-89.61751,18.258749,245
-88.532128,20.723742,257
-89.816686,21.185568,256
-87.121106,20.584681,258
-90.672197,18.593632,259
-86.969083,20.476732,261
-89.42603,21.319703,256
-86.896492,20.349613,261
-87.070038,20.631949,258
-87.726039,20.497316,256
-86.851528,21.161908,255
-89.526564,21.07187,257
-88.145255,20.578572,255
-88.44272,20.591969,257
-87.020452,20.382177,260
-89.405642,20.194282,255
-89.621809,21.132428,255
-86.80608,21.195888,255
-87.42907,20.214222,258
-87.429467,20.215081,258
-87.635748,20.646128,254
-88.155363,20.598885,254
-87.09207,20.603446,258
-89.513742,21.052006,257
-89.755788,20.877377,259
-89.810418,18.106192,251
-89.769443,20.360848,263
-86.845652,20.990065,256
-89.196038,20.875952,260
-89.618308,20.92342,258
-87.515562,20.300677,257
-86.764847,21.109822,256
-89.57311,20.74082,260
-90.369898,20.538403,267
-89.595612,21.091626,256
-89.626155,20.891898,259
-89.659084,20.981093,258
-86.838692,20.942156,257
-87.357788,20.319516,259
-87.295251,20.428669,258
-87.366187,21.532769,252
-89.591527,20.973775,258
-87.235708,20.492791,259
-87.429527,20.214978,258
-87.39201,20.45784,257
-86.967184,20.742083,258
-86.812076,21.250138,255
-87.019186,20.381535,260
-87.428688,20.214802,258
-89.029536,20.002591,259
-86.889988,20.834278,257
-90.230566,19.597149,264
-86.821428,21.200633,255
-89.645226,21.275517,255
-90.020111,20.425781,268
-86.914985,20.553219,261
-87.237533,20.490017,259
-86.881803,21.113622,255
-88.058494,21.59503,254
-88.812449,19.902514,260
-86.979303,20.280778,261
-87.038485,20.660757,259
-88.263157,18.543416,259
-87.877026,21.399631,253
-89.514312,21.052571,257
-86.842315,21.157459,255
-86.846866,20.417882,261
-86.877633,20.845288,257
-89.080794,21.363504,257
-87.093108,20.602703,258
-87.032109,20.680452,258
-90.640324,18.851578,261
-87.751857,20.477625,255
-86.803722,21.212765,255
-86.882286,20.875831,257
-89.61583,21.097056,256
-86.956026,20.775511,258
-89.670411,20.923122,258
-86.822113,21.200783,255
-86.74104,21.236845,255
-87.429123,20.213251,258
-87.016555,20.337678,261
-87.147248,20.573843,259
-88.77662,19.711928,259
-86.862253,20.987662,256
-90.383247,20.857517,264
-89.538417,18.222212,247
-86.822067,21.200388,255
-88.569052,20.676756,258
-87.121189,20.578225,259
-89.61751,18.258749,245
-86.830331,21.029248,257
-86.851718,21.089668,255
-87.052069,20.67908,258
-90.873364,18.36577,260
-90.043266,21.162987,259
-89.969254,20.974282,260
-86.94,20.8,257
-87.141961,20.621101,258
-87.734606,20.491019,256
-87.431342,20.212594,258
-89.54648,21.325969,255
-86.889922,20.833338,257
-88.633116,21.110319,258
-89.840021,21.246005,256
-90.354179,20.852496,264
-87.333455,20.365932,258
-88.633116,21.110319,258
-87.237463,20.520572,258
-86.851528,21.161908,255
-88.3005,20.711473,254
-88.370432,18.720936,258
-89.561111,20.752778,260
-89.546958,21.035342,257
-89.612253,21.044042,257
-87.881578,21.427556,253
-87.633133,20.644993,254
-87.733186,20.467494,256
-89.643591,21.024138,257
-89.623883,20.869301,259
-89.575028,21.017436,257
-89.670039,21.160674,256
-88.270182,18.548197,259
-88.135972,20.851543,253
-86.829573,21.151305,256
-89.650191,21.001258,257
-89.614698,21.101296,256
-88.806111,19.929764,260
-86.875534,20.847808,257
-89.395416,18.508521,246
-86.827676,20.991533,257
-89.623314,20.983798,258
-89.733817,21.123884,256
-87.03523,20.667282,258
-89.567448,20.996315,257
-87.05942,20.695935,258
-89.38103,21.248909,256
-89.499114,21.079169,257
-89.723921,20.578529,262
-86.867643,20.874411,258
-87.429307,20.215529,258
-87.726437,20.490855,256
-90.854919,19.224995,260
-87.708025,18.715715,263
-88.389531,18.676864,258
-89.394126,21.122415,257
-86.805522,21.203412,255
-86.777909,21.073094,256
-86.83082,21.130041,256
-89.018633,20.891705,261
-86.801995,21.230483,255
-89.657592,20.898862,259
-87.429611,20.214719,258
-89.566912,20.992695,257
-87.366187,21.532769,252
-87.167041,20.55363,258
-86.81963,21.151436,256
-86.852627,21.055661,256
-87.732654,20.490807,256
-86.943522,20.494126,260
-88.568869,20.68444,258
-86.882832,20.850651,257
-86.818292,21.265692,255
-86.818312,21.146671,256
-86.794444,21.491667,254
-89.740278,21.270833,255
-86.875,20.847222,257
-89.608333,21.294444,255
-89.599167,21.097222,256
-86.980556,20.475,261
-89.5875,21.297222,255
-90.025,21.158333,258
-89.191667,21.358333,257
-86.980556,20.279444,261
-86.741667,21.247222,255
-86.741667,21.247222,255
-86.808333,21.175,255
-90.158333,21.120833,260
-89.663333,21.284444,255
-87.020833,20.3875,260
-88.157778,21.591667,254
-89.658333,21.225,255
-86.916944,20.486389,260
-86.81,21.173333,255
-87.045833,20.656944,258
-89.663333,21.284444,255
-86.95,20.513889,260
-86.741667,21.247222,255
-90.108333,21.144444,259
-90.025,21.158333,258
-86.81,21.173333,255
-87.075,20.623611,259
-86.936111,20.533333,260
-90.447222,20.693611,266
-86.81,21.173333,255
-90.044444,21.161111,259
-89.633333,21.291667,255
-86.741667,21.247222,255
-86.81,21.173333,255
-86.936111,20.533333,260
-89.391667,21.329167,256
-86.95,20.513889,260
-89.275,21.341667,256
-86.929167,20.543056,261
-90.0125,21.144444,258
-90.030556,21.165278,258
-86.925,20.55,261
-86.908333,20.554167,261
-86.736111,21.238889,255
-86.741667,21.247222,255
-89.625,21.291667,255
-89.015278,21.373333,257
-88.891389,21.3925,258
-86.816667,21.170833,255
-86.95,20.513889,260
-86.9,20.558333,261
-90.044444,21.161111,259
-90.061111,21.159722,259
-86.780556,21.033333,257
-86.81,21.173333,255
-90.041667,21.163889,259
-86.81,21.173333,255
-89.541667,21.308333,255
-90.030556,21.165278,258
-89.575,21.308333,255
-89.4875,21.325,256
-90.030556,21.165278,258
-86.81,21.173333,255
-90.0125,21.144444,258
-87.4375,20.204167,259
-86.925,20.55,261
-86.780556,21.033333,257
-86.794444,21.491667,254
-86.81,21.173333,255
-86.806944,21.233333,255
-90.391667,20.859167,264
-86.794444,21.491667,254
-86.925,20.55,261
-86.808333,21.175,255
-87.08651,20.68209,258
-86.836919,21.143606,255
-90.684546,19.626188,260
-88.383762,18.343987,252
-87.734845,20.490218,256
-86.849669,21.1231,255
-89.328212,21.213783,256
-86.824049,21.201369,255
-87.588117,20.635873,255
-86.832885,20.982878,257
-88.149609,21.145469,254
-88.032592,19.489716,259
-86.852978,20.975925,256
-86.779312,21.060774,256
-87.429035,20.215982,258
-86.827467,21.153802,256
-86.777937,21.072727,256
-86.922343,20.422984,261
-87.129332,20.591637,258
-89.769989,20.361477,263
-87.128878,20.591148,258
-89.34312,20.641736,260
-87.347307,21.270728,251
-87.083473,20.617682,258
-89.98045,21.178753,258
-87.110537,20.664975,258
-88.567856,20.679699,258
-89.499689,21.079239,257
-89.840799,21.248674,256
-90.030641,20.881866,262
-89.893015,18.365655,252
-87.521725,20.327082,257
-88.193056,20.410559,256
-87.381348,20.279463,259
-87.036165,20.663387,259
-89.280375,18.812534,250
-86.778361,21.072212,256
-90.323914,20.849521,264
-86.822761,21.198678,255
-88.453546,20.596931,257
-89.576665,21.016041,257
-86.858847,21.13302,255
-88.309135,18.529073,259
-90.385833,20.857397,264
-89.59141,20.937216,258
-87.730459,18.626357,263
-86.788655,21.145258,256
-87.61515,20.076838,259
-87.429245,20.214538,258
-87.731183,20.456353,256
-87.029652,20.66721,258
-89.171605,21.350112,257
-89.843202,21.247903,256
-86.993731,20.366642,260
-89.649281,20.451176,260
-90.04755,21.1594,259
-86.862459,20.442449,261
-88.122533,20.745198,253
-87.135771,20.589252,258
-88.469605,20.646835,257
-87.23477,20.514463,258
-89.671803,20.79535,260
-88.098722,20.615674,254
-87.429358,20.216922,258
-89.768395,20.360615,263
-87.312309,20.397244,259
-89.569816,20.818971,259
-89.8569,18.33228,252
-88.433932,18.379876,252
-87.736111,20.494722,256
-89.644072,20.327843,260
-89.266082,21.274574,256
-89.635171,21.281814,255
-87.658995,21.346821,251
-89.341117,21.327291,256
-89.622963,21.103295,256
-88.304209,18.520007,259
-88.918899,18.772701,253
-89.63462,21.127165,256
-88.02,21.582579,254
-86.903183,20.844215,257
-87.429825,20.216397,258
-89.708451,21.020432,258
-86.842146,21.158391,255
-89.492307,18.864244,247
-86.977173,20.724425,258
-89.460493,20.629629,260
-86.784431,21.142175,256
-87.383418,21.516183,252
-89.426368,21.31332,256
-87.220772,20.503456,258
-89.555054,21.041172,257
-87.237595,20.489704,259
-88.156046,21.583875,254
-87.288665,20.442412,259
-90.014898,20.888178,262
-88.300873,18.519114,259
-89.461321,18.529263,246
-89.077907,18.126437,253
-87.338257,20.343224,258
-89.297005,20.74639,260
-87.429211,20.214523,258
-87.019358,20.35541,261
-88.003418,21.430833,254
-86.866035,20.873228,258
-89.595278,21.149722,255
-89.825992,21.206524,256
-88.456847,20.590367,257
-87.369732,21.523839,252
-87.119967,20.583389,258
-87.192647,21.210279,253
-88.136429,20.889661,253
-88.569315,20.682188,258
